Date,stock_0_food_beverages_and_tobacco_close_price,stock_10_non-banking_financial_services_close_price,stock_11_real_estate_close_price,stock_12_non-banking_financial_services_close_price,stock_13_it_&_media_close_price,stock_14_it_&_media_close_price,stock_1_energy_and_support_services_close_price,stock_2_basic_resources_close_price,stock_3_basic_resources_close_price,stock_4_banks_close_price,stock_5_banks_close_price,stock_6_real_estate_close_price,stock_7_real_estate_close_price,stock_8_real_estate_close_price,stock_9_non-banking_financial_services_close_price,stock_0_food_beverages_and_tobacco_volume,stock_10_non-banking_financial_services_volume,stock_11_real_estate_volume,stock_12_non-banking_financial_services_volume,stock_13_it_&_media_volume,stock_14_it_&_media_volume,stock_1_energy_and_support_services_volume,stock_2_basic_resources_volume,stock_3_basic_resources_volume,stock_4_banks_volume,stock_5_banks_volume,stock_6_real_estate_volume,stock_7_real_estate_volume,stock_8_real_estate_volume,stock_9_non-banking_financial_services_volume
2022-04-28,10.77,1.137,8.7,9.52,17.47,4.62,3.89,28.29,14.71,6.59,44.8,2.4,1.667,2.83,17.01,2093086.0,1769395.0,5448410.0,137384.0,1987332.0,10700505.0,6382826.0,4620909.0,1067223.0,114456.0,3991258.0,12087705.0,4304775.0,1020107.0,3117064.0
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,11.32,1.126,8.5,9.5,17.5,4.92,3.91,28.34,14.9,6.62,45.0,2.53,1.634,2.77,16.42,146368.0,1172365.0,3213518.0,44912.0,2764007.0,13979883.0,3757497.0,1498109.0,1286169.0,302829.0,1993035.0,20481044.0,2305095.0,1416402.0,1491668.0
2022-05-09,11.16,1.134,8.48,9.31,17.65,4.84,3.82,28.1,14.7,6.44,43.12,2.43,1.599,2.75,16.2,1403834.0,3577614.0,1744035.0,58304.0,3719347.0,8408472.0,2885668.0,2760934.0,1270140.0,308453.0,3430543.0,13449176.0,2130356.0,749956.0,4002532.0
2022-05-10,11.0,1.114,8.36,9.31,17.6,4.71,3.78,27.04,14.49,6.4,43.21,2.39,1.583,2.72,15.81,3444068.0,1763903.0,841431.0,30043.0,595044.0,3112008.0,1241708.0,912021.0,681498.0,457627.0,1946016.0,14521547.0,1260442.0,186663.0,3437907.0
2022-05-11,10.8,1.13,8.15,9.31,17.31,4.82,3.92,28.73,14.56,6.3,42.76,2.35,1.569,2.73,15.9,1012730.0,1007691.0,3747819.0,21773.0,842846.0,6227970.0,3431583.0,2256580.0,340552.0,1224053.0,2205772.0,6675198.0,1198845.0,274656.0,2624394.0
2022-05-12,10.75,1.102,8.11,9.0,17.04,4.85,3.85,27.95,14.0,6.24,42.1,2.3,1.49,2.67,15.38,3535817.0,1557026.0,7021893.0,46110.0,1490358.0,7129564.0,3413102.0,4107902.0,758830.0,343068.0,2176010.0,9262981.0,6580118.0,870817.0,3149361.0
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,10.89,1.087,8.1,9.0,17.01,4.71,3.84,27.16,13.91,6.02,41.5,2.25,1.462,2.63,14.7,59410.0,1199545.0,3142354.0,28203.0,918062.0,2297204.0,8014940.0,686320.0,165433.0,887610.0,838630.0,4441117.0,1517128.0,378178.0,15200449.0
2022-05-16,10.92,1.09,7.72,9.0,17.01,4.63,3.83,27.0,13.84,5.95,40.9,2.25,1.473,2.65,15.18,1319462.0,507896.0,3588546.0,15372.0,590126.0,1987006.0,3476435.0,956995.0,1920083.0,1469516.0,3871826.0,10207785.0,2219403.0,159383.0,9920119.0
2022-05-17,10.9,1.093,7.93,9.0,17.0,4.55,3.85,27.49,13.94,6.11,40.3,2.23,1.49,2.65,15.19,136449.0,659750.0,5746355.0,10789.0,920223.0,5658063.0,1530150.0,1006500.0,498576.0,532001.0,1812662.0,5279975.0,801747.0,27950.0,3926672.0
2022-05-18,10.9,1.1,7.9,9.0,17.0,4.47,3.89,27.2,14.1,6.16,40.91,2.22,1.486,2.65,15.05,362729.0,391373.0,440194.0,3157.0,1300517.0,4148537.0,1780071.0,488770.0,684285.0,357037.0,2201061.0,7385738.0,511127.0,251307.0,3692227.0
2022-05-19,10.93,1.087,7.98,8.6,16.99,4.4,3.81,26.95,13.84,6.09,42.1,2.22,1.458,2.66,14.84,96234.0,860744.0,4764685.0,43202.0,1187710.0,7568756.0,2765479.0,2306964.0,638662.0,492036.0,1356177.0,4372917.0,2439624.0,364649.0,4341375.0
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,10.93,1.09,7.89,8.6,16.97,4.35,3.73,26.34,13.72,6.1,41.78,2.19,1.46,2.66,14.93,19894.0,284886.0,615844.0,4796.0,159259.0,1587182.0,2741202.0,606349.0,116081.0,185591.0,447416.0,1621306.0,526819.0,42922.0,1437048.0
2022-05-23,11.08,1.106,7.87,8.6,17.0,4.25,3.71,26.5,13.5,6.07,42.25,2.25,1.448,2.7,15.17,128563.0,1057460.0,1722186.0,3102.0,611735.0,5102418.0,4039580.0,1136736.0,330204.0,2611808.0,2380917.0,7472104.0,2013553.0,466459.0,2068878.0
2022-05-24,10.95,1.08,7.72,8.6,17.0,4.1,3.62,26.1,13.33,6.02,42.25,2.18,1.362,2.65,15.16,383347.0,783798.0,3021143.0,21696.0,1218229.0,6647011.0,3034693.0,1004547.0,241090.0,98180.0,1560851.0,3491176.0,8292936.0,161525.0,822770.0
2022-05-25,10.8,1.036,7.65,8.6,16.8,4.0,3.53,25.97,12.77,5.91,41.4,2.1,1.283,2.64,15.11,65488.0,989858.0,4439137.0,19299.0,1958997.0,12396104.0,2699257.0,2891270.0,917062.0,181656.0,1717424.0,2256712.0,14941369.0,479924.0,3336085.0
2022-05-26,10.8,1.01,7.55,8.6,16.59,4.0,3.51,25.25,12.52,5.9,41.62,2.01,1.169,2.63,15.57,54244.0,904183.0,2856365.0,18159.0,877805.0,4126201.0,3184921.0,1569043.0,1158229.0,87109.0,1315683.0,11051940.0,15443316.0,934052.0,4369172.0
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-29,10.8,1.004,7.5,8.6,16.3,4.03,3.54,25.11,12.23,5.9,40.83,1.98,1.174,2.65,15.03,1262.0,858610.0,903985.0,9777.0,418206.0,1241335.0,1501853.0,406471.0,623277.0,50399.0,285726.0,2503641.0,3384333.0,303465.0,2882135.0
2022-05-30,10.9,1.013,7.75,8.6,16.01,4.05,3.63,25.23,12.42,5.85,40.84,2.05,1.183,2.66,14.8,2858542.0,791161.0,1823444.0,20029.0,3071327.0,2854085.0,1826496.0,1343968.0,230515.0,221152.0,3135091.0,3065056.0,4528592.0,2248873.0,7568974.0
2022-05-31,10.6,1.017,7.93,8.49,16.66,4.1,3.67,26.0,12.77,5.94,41.2,2.08,1.072,2.65,14.22,3687130.0,745290.0,1380732.0,82802.0,7912014.0,34656125.0,963109.0,823879.0,428465.0,105610.0,5618245.0,3975890.0,37218086.0,2233999.0,35644786.0
2022-06-01,10.8,0.997,7.8,8.49,16.11,4.05,3.59,25.73,12.48,5.95,41.0,2.05,1.131,2.59,13.77,723540.0,900573.0,445564.0,28757.0,1565011.0,4441145.0,1027134.0,898114.0,468605.0,551834.0,2815309.0,2161185.0,22889077.0,2308732.0,7020259.0
2022-06-02,10.86,1.041,7.8,8.49,15.88,4.06,3.57,25.84,12.3,5.95,40.0,2.18,1.172,2.55,13.5,1302030.0,3219308.0,201180.0,6509.0,538089.0,1503464.0,871316.0,146661.0,415229.0,42367.0,1971804.0,5836170.0,8616159.0,2905400.0,2540719.0
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05,10.86,1.165,7.89,9.05,15.77,4.09,3.57,25.65,13.08,5.95,39.71,2.15,1.187,2.52,13.21,9792.0,10951820.0,223822.0,123937.0,89159.0,1444713.0,625380.0,66483.0,1756054.0,12935.0,642766.0,7115169.0,3809629.0,2033899.0,2351711.0
2022-06-06,10.77,1.141,7.8,9.01,15.7,4.06,3.58,25.73,12.97,5.95,39.7,2.26,1.208,2.49,13.26,355098.0,5466575.0,2968023.0,132717.0,628638.0,2579730.0,617699.0,115538.0,754146.0,18770.0,3495216.0,10761007.0,4893199.0,2598636.0,1619865.0
2022-06-07,10.65,1.127,7.8,9.01,15.9,4.09,3.65,25.78,12.97,5.99,39.95,2.29,1.249,2.5,13.46,1180492.0,2741776.0,1157772.0,28251.0,549319.0,2431512.0,728880.0,256962.0,1157501.0,891251.0,1216687.0,8945474.0,7096493.0,3807222.0,1241112.0
2022-06-08,10.95,1.161,8.1,9.35,15.75,4.3,3.79,25.85,13.32,6.0,40.69,2.39,1.3,2.61,14.08,312321.0,3960836.0,3188468.0,190962.0,675269.0,12430406.0,2270096.0,906695.0,1122098.0,2192942.0,1695221.0,22910572.0,10126132.0,20061942.0,3276279.0
2022-06-09,11.47,1.149,8.15,9.51,15.79,4.24,3.75,25.53,13.15,5.99,40.69,2.38,1.278,2.55,13.82,448951.0,2077650.0,2836365.0,261104.0,267955.0,1975202.0,868917.0,1030551.0,712904.0,181538.0,1532330.0,6970691.0,5235707.0,1112883.0,1312067.0
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-12,11.01,1.138,8.18,9.45,15.62,4.25,3.7,24.69,13.3,5.9,39.8,2.45,1.281,2.53,13.63,31198.0,1935625.0,2898785.0,57990.0,32990.0,1561139.0,1357176.0,1489348.0,1400208.0,288252.0,968933.0,14065986.0,3306877.0,1018433.0,1000372.0
2022-06-13,11.2,1.265,8.08,9.45,15.29,4.21,3.63,24.5,12.65,5.72,39.8,2.31,1.269,2.48,13.47,114983.0,15891735.0,2325903.0,10500.0,218639.0,3768438.0,976554.0,1334258.0,1651111.0,555513.0,3031418.0,13597439.0,6697612.0,878311.0,531875.0
2022-06-14,11.03,1.277,7.81,9.45,15.0,4.14,3.64,24.35,12.74,5.6,39.8,2.33,1.26,2.47,13.39,508761.0,6128740.0,1848258.0,13426.0,2038397.0,6132639.0,886546.0,318407.0,952951.0,4541010.0,2391378.0,34516962.0,2509899.0,557980.0,1285359.0
2022-06-15,10.81,1.31,7.89,9.36,15.0,4.19,3.6,25.0,12.76,5.6,39.7,2.5,1.245,2.51,13.1,811714.0,6166377.0,3848618.0,51505.0,234954.0,2410858.0,2452415.0,662982.0,725150.0,2877696.0,1331407.0,28677467.0,11702841.0,1687912.0,2907429.0
2022-06-16,10.85,1.344,7.74,9.36,14.8,4.25,3.58,24.7,12.6,5.55,39.0,2.44,1.233,2.52,12.91,1035116.0,9224254.0,2145318.0,19362.0,680928.0,46096521.0,1287188.0,519252.0,955342.0,661525.0,10769873.0,9831474.0,4932465.0,1068466.0,3781502.0
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-19,10.63,1.391,7.51,9.03,14.4,4.15,3.52,24.08,12.63,5.49,38.5,2.41,1.238,2.42,12.57,543283.0,8610268.0,1351726.0,39662.0,658638.0,570829.0,1367521.0,355819.0,692634.0,428626.0,1540942.0,5527796.0,1155258.0,791294.0,2474602.0
2022-06-20,10.68,1.426,7.6,9.05,14.01,4.03,3.5,23.9,12.06,5.46,38.5,2.56,1.241,2.44,12.5,4106242.0,6690927.0,1456882.0,63435.0,4621616.0,2503586.0,814075.0,817509.0,1236710.0,363645.0,1073772.0,12456393.0,3149332.0,374385.0,8744885.0
2022-06-21,10.5,1.479,7.59,8.73,14.32,4.01,3.55,23.8,12.1,5.45,38.85,2.53,1.227,2.44,12.45,571506.0,15083016.0,1868864.0,34670.0,217265.0,5295858.0,1369128.0,2151998.0,697137.0,289502.0,3355863.0,11534255.0,30899664.0,3042460.0,2609781.0
2022-06-22,10.5,1.47,7.51,8.73,14.01,4.0,3.48,23.6,12.01,5.42,38.4,2.45,1.236,2.43,12.41,780068.0,10607976.0,1620747.0,19033.0,3942813.0,4123252.0,2505761.0,319026.0,229043.0,150843.0,1263015.0,6298366.0,4500211.0,353291.0,1964517.0
2022-06-23,10.25,1.47,7.41,8.73,13.8,3.93,3.5,23.6,11.82,5.35,37.26,2.35,1.228,2.36,12.25,381477.0,3550293.0,1312275.0,7833.0,202629.0,3357641.0,923296.0,296764.0,244931.0,223316.0,1429938.0,8687913.0,1919810.0,1160244.0,1069212.0
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-26,10.25,1.47,7.3,8.73,13.39,3.84,3.5,23.31,12.01,5.37,37.7,2.56,1.252,2.29,12.25,82252.0,2846866.0,822350.0,31970.0,319215.0,4056447.0,665483.0,73195.0,513665.0,128356.0,1297043.0,27399859.0,4719180.0,3496132.0,3095189.0
2022-06-27,10.31,1.475,7.02,8.73,13.26,3.47,3.47,22.17,11.91,5.22,37.39,2.47,1.219,2.25,12.24,314415.0,2702920.0,2936424.0,22387.0,100917.0,24829887.0,855620.0,1432580.0,2943940.0,395721.0,6577400.0,13538208.0,11600396.0,2912574.0,3366633.0
2022-06-28,10.3,1.459,6.76,8.73,13.06,3.5,3.44,22.3,11.26,5.2,37.38,2.46,1.194,2.35,12.01,911107.0,3850362.0,4810653.0,15788.0,387336.0,5947777.0,1836983.0,1588982.0,1050410.0,761569.0,5996893.0,9817905.0,3708779.0,2193058.0,3569588.0
2022-06-29,10.3,1.484,7.03,8.73,13.5,3.55,3.56,22.7,11.2,5.21,37.28,2.51,1.197,2.34,11.93,447218.0,2976143.0,1040805.0,31855.0,1742776.0,8199526.0,1184053.0,1358405.0,1078257.0,255220.0,3029908.0,16222531.0,2467008.0,807474.0,3596635.0
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-03,10.1,1.49,6.84,8.73,12.83,3.39,3.56,21.82,11.0,4.84,36.45,2.51,1.164,2.32,11.51,320248.0,2783212.0,1541031.0,16510.0,147861.0,6672343.0,1848348.0,443383.0,1084231.0,1482000.0,3469895.0,10112185.0,1921749.0,877382.0,2656611.0
2022-07-04,10.05,1.527,6.68,8.73,12.31,3.2,3.48,21.36,10.9,4.32,34.75,2.5,1.127,2.31,11.3,499017.0,2841403.0,3936180.0,32912.0,694937.0,7185580.0,1244857.0,327250.0,650315.0,2709583.0,3838158.0,12787528.0,1863597.0,953895.0,1436194.0
2022-07-05,10.1,1.523,6.7,10.47,11.88,2.95,3.51,21.18,10.82,4.4,34.59,2.7,1.15,2.35,11.54,777637.0,835617.0,389391.0,2226098.0,1041545.0,10357844.0,837967.0,1049915.0,217592.0,15225766.0,8636413.0,52748880.0,4175653.0,4197374.0,1375902.0
2022-07-06,9.99,1.534,6.72,9.83,11.47,2.86,3.57,21.31,11.0,4.22,34.8,2.74,1.144,2.33,12.0,292289.0,772875.0,315646.0,90299.0,752123.0,13984926.0,2141920.0,205159.0,73057.0,2213225.0,1822815.0,17527058.0,1340609.0,1682217.0,1586126.0
2022-07-07,10.0,1.536,6.8,9.35,11.58,2.9,3.57,21.38,11.04,4.44,35.6,2.6,1.193,2.35,12.01,265890.0,2692240.0,631330.0,114202.0,584549.0,7278343.0,895220.0,186950.0,436540.0,923841.0,2031028.0,44911889.0,3881272.0,2833303.0,1095042.0
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-17,9.81,1.54,6.71,9.35,11.4,2.84,3.54,21.12,10.96,4.4,36.0,2.68,1.199,2.33,12.3,160297.0,650457.0,127603.0,30311.0,74596.0,3408262.0,390431.0,107349.0,122904.0,3968149.0,1772937.0,22679225.0,924447.0,898886.0,929402.0
2022-07-18,9.81,1.54,6.9,9.94,11.65,2.88,3.57,21.39,11.38,4.99,36.0,2.87,1.199,2.35,12.56,4674463.0,850863.0,623741.0,69228.0,131842.0,15412616.0,650203.0,786599.0,313782.0,2868514.0,7933834.0,40197458.0,8471268.0,1112462.0,2022326.0
2022-07-19,10.1,1.548,7.07,9.99,11.91,2.88,3.64,21.53,11.68,5.02,36.9,2.77,1.24,2.45,10.9,360152.0,3697795.0,2081081.0,69163.0,274180.0,8756246.0,689550.0,2591749.0,779748.0,987923.0,10535927.0,57457882.0,5389070.0,2024510.0,3028926.0
2022-07-20,10.0,1.568,7.07,9.83,12.65,3.06,3.73,22.03,11.78,5.01,37.0,2.9,1.248,2.46,10.66,539087.0,2470231.0,1878485.0,559760.0,428461.0,28073650.0,1901724.0,1722086.0,317373.0,182674.0,3826990.0,32323025.0,9091710.0,793636.0,3413612.0
2022-07-21,9.94,1.574,7.11,9.89,12.98,3.14,3.91,22.5,11.81,5.12,37.7,2.9,1.27,2.44,11.38,895711.0,1139879.0,6727750.0,62002.0,427726.0,15476857.0,4701178.0,891426.0,864599.0,758257.0,2126765.0,24148901.0,9890046.0,1552687.0,4044947.0
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-24,9.99,1.599,7.09,9.89,13.1,3.26,3.87,22.51,11.89,5.43,37.0,2.91,1.258,2.37,11.47,151868.0,1967690.0,654932.0,18215.0,252005.0,16671115.0,894850.0,228784.0,232595.0,660015.0,1397543.0,9039979.0,1668005.0,6434375.0,1080444.0
2022-07-25,10.0,1.7,7.1,9.6,12.88,3.23,3.81,22.54,11.55,5.33,36.9,2.86,1.243,2.35,11.3,426012.0,2754277.0,502362.0,33117.0,88614.0,8561932.0,900814.0,501741.0,1333179.0,2285421.0,7189248.0,9476093.0,3822183.0,1538181.0,1233975.0
2022-07-26,9.9,1.67,7.2,9.56,13.5,3.24,3.86,22.81,11.74,5.43,37.45,2.84,1.244,2.37,11.78,2866926.0,7499191.0,2141860.0,78463.0,583792.0,22286052.0,1290162.0,2576276.0,677786.0,1305230.0,2998911.0,11628721.0,7052456.0,3230023.0,3875971.0
2022-07-27,9.85,1.605,7.15,9.49,13.64,3.11,3.83,22.44,11.9,5.42,37.43,2.78,1.229,2.36,11.55,1928581.0,1507524.0,634228.0,42398.0,781172.0,17381275.0,442591.0,624663.0,888099.0,113368.0,4242818.0,8834419.0,7930592.0,2481124.0,1994653.0
2022-07-28,9.85,1.662,7.16,10.07,13.7,3.13,3.83,22.86,12.18,5.34,37.9,2.85,1.23,2.37,11.46,527626.0,2073922.0,154139.0,205474.0,339643.0,6903579.0,520112.0,2226819.0,1450187.0,400593.0,5689154.0,9437367.0,1543538.0,1221486.0,1304543.0
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-31,9.75,1.641,7.17,10.58,13.95,3.18,3.9,23.19,12.4,5.34,38.37,2.87,1.235,2.43,11.84,1175080.0,964987.0,403456.0,212386.0,812893.0,16760476.0,3276656.0,328847.0,2419315.0,434816.0,1674123.0,7510324.0,1955383.0,6563615.0,2316715.0
2022-08-01,9.8,1.649,7.13,9.95,14.25,3.1,3.89,23.19,12.1,5.31,37.99,2.79,1.228,2.37,11.69,901722.0,10937111.0,188821.0,144417.0,1384570.0,13412234.0,2890449.0,630809.0,838859.0,354773.0,3696871.0,12588712.0,4110247.0,2070203.0,3887984.0
2022-08-02,9.92,1.713,7.25,9.75,14.41,3.15,3.89,23.29,12.15,5.58,37.21,2.76,1.231,2.38,11.7,2321782.0,4313461.0,464129.0,33650.0,210244.0,12239388.0,992993.0,1411649.0,148577.0,387645.0,11055360.0,15568192.0,1358800.0,1912566.0,1364991.0
2022-08-03,9.66,1.764,7.29,10.12,14.98,3.28,3.87,23.56,12.14,5.74,37.7,2.8,1.235,2.38,11.88,1655387.0,2852406.0,220693.0,89527.0,1169789.0,24146285.0,672800.0,1278062.0,198118.0,802025.0,1420414.0,12279311.0,1541363.0,1155653.0,997903.0
2022-08-04,9.89,1.844,8.01,10.41,17.78,3.89,3.95,24.0,12.63,6.15,38.0,2.57,1.317,2.5,12.6,4050625.0,2076699.0,5058950.0,106082.0,10192577.0,54453518.0,2898112.0,1872339.0,2886600.0,2496636.0,7672286.0,21276934.0,17425092.0,9024930.0,7874815.0
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-07,9.95,1.912,8.08,10.15,16.9,4.0,4.02,24.19,12.94,6.41,38.92,2.63,1.349,2.51,12.38,4014133.0,1106889.0,3262835.0,86830.0,2626105.0,27446244.0,5433620.0,5570335.0,860556.0,550911.0,7323241.0,24469823.0,6520935.0,2538009.0,2192665.0
2022-08-08,10.2,2.069,7.99,10.04,16.38,3.83,3.97,23.79,13.07,6.23,38.9,2.6,1.347,2.53,12.5,7537824.0,4236159.0,958667.0,64302.0,1117540.0,21526284.0,2646274.0,638465.0,877716.0,125503.0,5491978.0,18445059.0,4387787.0,4571637.0,11140705.0
2022-08-09,10.1,2.34,7.92,9.94,16.02,3.9,3.93,23.86,12.87,6.12,38.39,2.54,1.384,2.47,12.41,960728.0,8486593.0,668761.0,94644.0,2292790.0,15864610.0,3084146.0,2759909.0,308105.0,659735.0,7566904.0,8782308.0,12251839.0,3306095.0,1502587.0
2022-08-10,10.1,2.253,7.84,10.04,15.45,3.84,3.91,24.2,12.76,6.0,38.9,2.52,1.35,2.48,12.29,2946883.0,8571034.0,337150.0,52217.0,4000957.0,16131875.0,1183244.0,2015464.0,238441.0,429086.0,1569271.0,10472011.0,3474581.0,8266324.0,1689615.0
2022-08-11,10.33,2.095,7.8,10.01,15.6,3.9,3.95,24.08,12.68,6.12,38.6,2.54,1.35,2.49,12.4,1208044.0,3089584.0,282366.0,146306.0,822562.0,13981691.0,1342751.0,1019472.0,195460.0,102120.0,1838372.0,7450282.0,3078205.0,744402.0,1447599.0
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-14,10.4,2.05,7.73,9.97,15.81,3.91,4.15,24.17,12.69,6.04,38.11,2.55,1.34,2.49,12.2,448257.0,2219383.0,620981.0,295387.0,660846.0,13250757.0,5132268.0,1976553.0,302699.0,121265.0,1266267.0,19202424.0,5952975.0,1089045.0,829531.0
2022-08-15,10.34,2.02,7.74,9.91,15.61,3.9,4.04,23.94,12.31,5.99,37.99,2.49,1.31,2.55,12.14,3022755.0,3644895.0,684057.0,163906.0,1647984.0,7409882.0,2855051.0,900681.0,649293.0,265651.0,2417993.0,13822823.0,11140885.0,7466301.0,15492329.0
2022-08-16,10.44,2.09,7.7,9.8,15.67,3.72,3.97,23.8,12.28,5.93,37.49,2.4,1.289,2.6,12.29,1578965.0,1797776.0,110604.0,74831.0,384113.0,15601661.0,913978.0,421654.0,349229.0,74259.0,3522901.0,32252631.0,4795532.0,3651531.0,743481.0
2022-08-17,10.6,2.06,7.8,10.75,16.05,3.83,4.0,23.92,12.62,6.25,38.7,2.58,1.305,2.6,12.9,1497753.0,5737952.0,4158871.0,331292.0,1888890.0,10938951.0,1895891.0,2543378.0,344814.0,1924403.0,5241054.0,53006830.0,22917231.0,1060448.0,9958848.0
2022-08-18,10.52,2.1,7.81,11.21,16.02,3.8,3.99,24.97,12.93,6.35,38.81,2.62,1.313,2.7,12.92,1196998.0,2018784.0,2498116.0,1077204.0,3049470.0,10587239.0,1181840.0,2572082.0,1092413.0,752217.0,3226887.0,33638763.0,16281069.0,3646469.0,3483309.0
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-21,10.69,2.11,7.85,11.19,16.01,3.91,4.14,25.02,13.3,6.61,40.77,2.64,1.34,2.71,13.16,89560.0,1805813.0,2046148.0,327062.0,532745.0,17133984.0,4069351.0,602845.0,1644349.0,2961908.0,2265133.0,15457344.0,11946326.0,2500817.0,1463271.0
2022-08-22,10.55,2.05,7.97,11.91,15.76,3.82,4.09,24.74,13.13,6.39,39.9,2.99,1.39,2.72,13.02,640455.0,993278.0,4155928.0,1221171.0,998704.0,19191147.0,1741179.0,1142531.0,531071.0,1248362.0,3904285.0,54675162.0,20508793.0,1822973.0,1586504.0
2022-08-23,10.48,2.0,7.6,11.65,15.54,3.69,4.03,24.55,12.87,6.37,39.74,2.91,1.358,2.61,13.13,1551102.0,2055864.0,3782564.0,542002.0,384314.0,16728408.0,1882408.0,1191267.0,665676.0,1923632.0,6555475.0,60689891.0,11718365.0,1902886.0,2602368.0
2022-08-24,10.47,1.95,7.57,11.64,15.4,3.63,3.99,24.25,12.79,6.38,39.91,2.94,1.33,2.57,12.95,2145747.0,1016955.0,1920298.0,292662.0,981847.0,13347553.0,1650623.0,1084160.0,262261.0,1266272.0,5473960.0,36058529.0,8671649.0,2876555.0,1930761.0
2022-08-25,10.51,2.34,7.83,11.86,15.5,3.79,4.05,24.91,12.85,6.35,40.3,3.21,1.387,2.63,13.15,592956.0,10276284.0,1809484.0,395600.0,1809430.0,16904353.0,1495695.0,1557932.0,561118.0,766804.0,5440393.0,51852070.0,13378485.0,3713258.0,3643971.0
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-28,10.5,2.8,7.73,12.19,14.65,3.73,4.02,24.69,12.9,6.29,39.78,3.31,1.4,2.7,12.95,177583.0,22337582.0,557895.0,397201.0,2034595.0,8902125.0,670457.0,187980.0,188172.0,116077.0,937103.0,52438573.0,13181388.0,3221352.0,1036712.0
2022-08-29,10.27,2.75,7.79,11.57,14.7,3.67,4.03,24.54,12.88,6.23,39.65,3.08,1.43,2.7,12.82,317318.0,25699045.0,3663051.0,378260.0,1132778.0,6791362.0,2129659.0,474354.0,316106.0,1025113.0,1828167.0,37533299.0,25992643.0,1854390.0,1083971.0
